#scalar perturbations for mode k = 5.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       1.107093549740e+04       5.345747177622e-01      -1.889213218205e+00      -3.075336109194e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.650055711219e+02       4.478823944263e-02       4.694892085566e-01       4.694892070172e-01      -1.877943822297e+00      -2.025558185556e-07       0.000000000000e+00      -1.920407865441e+00      -8.404122124358e-05      -2.933157376318e-03      -2.651644085816e+02       4.479287067776e-02 
       1.109365938445e+04       5.370171366578e-01      -1.887796272384e+00      -3.053905953704e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.660250403965e+02       4.485054683695e-02       4.691566308544e-01       4.691566291636e-01      -1.876613617023e+00      -2.009970431968e-07       0.000000000000e+00      -1.919126577572e+00      -8.832080657505e-05      -3.251284097530e-03      -2.661839829062e+02       4.485516138514e-02 
       1.111638327149e+04       5.394695836948e-01      -1.886367055758e+00      -3.032682139907e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.670459308918e+02       4.491247538219e-02       4.688208359430e-01       4.688208340805e-01      -1.875270541815e+00      -1.994489371715e-07       0.000000000000e+00      -1.917731331533e+00      -9.240650338577e-05      -3.614030776920e-03      -2.672049780727e+02       4.491707327551e-02 
       1.113910715854e+04       5.419321405870e-01      -1.884925467135e+00      -3.011662016009e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.680682340286e+02       4.497402144780e-02       4.684817999884e-01       4.684817979369e-01      -1.873914501360e+00      -1.979113780845e-07       0.000000000000e+00      -1.916228682765e+00      -9.626015478336e-05      -4.017321218283e-03      -2.682273855026e+02       4.497860271836e-02 
       1.116683289479e+04       5.449505543866e-01      -1.883149666391e+00      -2.986287114058e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.693174612278e+02       4.504859111567e-02       4.680637145080e-01       4.680637122062e-01      -1.872242284134e+00      -1.960494939030e-07       0.000000000000e+00      -1.914261019790e+00      -1.005978513835e-04      -4.557669463707e-03      -2.694767394402e+02       4.505315214810e-02 
       1.119455863103e+04       5.479842945495e-01      -1.881355118984e+00      -2.961206844218e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.705687625837e+02       4.512257899899e-02       4.676407267233e-01       4.676407241549e-01      -1.870550456174e+00      -1.942029276489e-07       0.000000000000e+00      -1.912160804301e+00      -1.044838196754e-04      -5.142576253045e-03      -2.707281669741e+02       4.512711984115e-02 
       1.122228436727e+04       5.510335162019e-01      -1.879541640238e+00      -2.936416605037e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.718221220026e+02       4.519597830911e-02       4.672127930120e-01       4.672127901658e-01      -1.868838843035e+00      -1.923714803911e-07       0.000000000000e+00      -1.909945785753e+00      -1.078724217009e-04      -5.762316896251e-03      -2.719816520118e+02       4.520049900888e-02 
       1.125001010351e+04       5.540983770157e-01      -1.877709046195e+00      -2.911911864176e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.730775232003e+02       4.526878214999e-02       4.667798698946e-01       4.667798667651e-01      -1.867107270842e+00      -1.905549620734e-07       0.000000000000e+00      -1.907635212821e+00      -1.107282354126e-04      -6.406657843137e-03      -2.732371782706e+02       4.527328275528e-02 
       1.127773583976e+04       5.571790372575e-01      -1.875857153773e+00      -2.887688164678e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.743349497005e+02       4.534098351251e-02       4.663419140738e-01       4.663419106607e-01      -1.865355566449e+00      -1.887531914241e-07       0.000000000000e+00      -1.905249444845e+00      -1.130265685755e-04      -7.065055547121e-03      -2.744947292753e+02       4.534546407120e-02 
       1.130546157600e+04       5.602756598068e-01      -1.873985778226e+00      -2.863741122953e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.755943848329e+02       4.541257536171e-02       4.658988817958e-01       4.658988781041e-01      -1.863583554883e+00      -1.869659954010e-07       0.000000000000e+00      -1.902809553321e+00      -1.147536765504e-04      -7.726857746157e-03      -2.757542883572e+02       4.541703592168e-02 
       1.132807388551e+04       5.628131085498e-01      -1.872444984365e+00      -2.844412440341e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.766230191492e+02       4.547050743735e-02       4.655337683500e-01       4.655337644383e-01      -1.862123195998e+00      -1.855190855174e-07       0.000000000000e+00      -1.900794431257e+00      -1.157371276336e-04      -8.261779578868e-03      -2.767830233530e+02       4.547495172238e-02 
       1.135068619502e+04       5.653613758874e-01      -1.870891003571e+00      -2.825262625739e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.776529690629e+02       4.552802561158e-02       4.651652242308e-01       4.651652201082e-01      -1.860649113572e+00      -1.840816740151e-07       0.000000000000e+00      -1.898769096850e+00      -1.163425016708e-04      -8.786341215745e-03      -2.778130735785e+02       4.553245365348e-02 
       1.137329850453e+04       5.679205542307e-01      -1.869323738758e+00      -2.806289389014e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.786842252383e+02       4.558512583643e-02       4.647932264390e-01       4.647932221168e-01      -1.859161215627e+00      -1.826536790081e-07       0.000000000000e+00      -1.896744919279e+00      -1.165786432510e-04      -9.295144304932e-03      -2.788444296988e+02       4.558953766700e-02 
       1.139591081404e+04       5.704907371459e-01      -1.867743085647e+00      -2.787490499589e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.797167782561e+02       4.564180427560e-02       4.644177501468e-01       4.644177456386e-01      -1.857659402871e+00      -1.812350206992e-07       0.000000000000e+00      -1.894732942879e+00      -1.164587433372e-04      -9.783052967125e-03      -2.798770822953e+02       4.564619992660e-02 
       1.141852312355e+04       5.730720194691e-01      -1.866148941208e+00      -2.768863753090e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.807506186076e+02       4.569805701283e-02       4.640387708265e-01       4.640387661478e-01      -1.856143577210e+00      -1.798256223720e-07       0.000000000000e+00      -1.892743744935e+00      -1.160004079506e-04      -1.024525527042e-02      -2.809110218600e+02       4.570243651601e-02 
       1.144113543306e+04       5.756644973741e-01      -1.864541206924e+00      -2.750406954077e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.817857366906e+02       4.575387993817e-02       4.636562650718e-01       4.636562602396e-01      -1.854613645035e+00      -1.784254105644e-07       0.000000000000e+00      -1.890787303498e+00      -1.152254919644e-04      -1.067732055228e-02      -2.819462387914e+02       4.575824332522e-02 
       1.146374774257e+04       5.782682682324e-01      -1.862919776613e+00      -2.732117962867e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.828221228185e+02       4.580926917005e-02       4.632702075303e-01       4.632702025630e-01      -1.853069504951e+00      -1.770343132160e-07       0.000000000000e+00      -1.888872891819e+00      -1.141593519981e-04      -1.107525094636e-02      -2.829827234037e+02       4.581361647264e-02 
       1.149201064813e+04       5.815387251565e-01      -1.860873754103e+00      -2.709491437200e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.841192597908e+02       4.587788363282e-02       4.627826469709e-01       4.627826418624e-01      -1.851119374254e+00      -1.753083042622e-07       0.000000000000e+00      -1.886551969288e+00      -1.124616339955e-04      -1.151931124701e-02      -2.842799829598e+02       4.588221087607e-02 
       1.152027355369e+04       5.848271743009e-01      -1.858805976137e+00      -2.687119648626e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.854183431518e+02       4.594580622371e-02       4.622894520633e-01       4.622894468457e-01      -1.849146705020e+00      -1.735962947350e-07       0.000000000000e+00      -1.884324303505e+00      -1.104172126129e-04      -1.189885725368e-02      -2.855791883384e+02       4.595011345694e-02 
       1.154853645924e+04       5.881338146835e-01      -1.856716240662e+00      -2.664998568297e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.867193533793e+02       4.601302893509e-02       4.617905745384e-01       4.617905692446e-01      -1.847151304191e+00      -1.718981570073e-07       0.000000000000e+00      -1.882201872077e+00      -1.080948732893e-04      -1.220952172501e-02      -2.868803200186e+02       4.601731620751e-02 
       1.157679936480e+04       5.914588486810e-01      -1.854604344166e+00      -2.643124236493e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.880222707247e+02       4.607954371872e-02       4.612859657261e-01       4.612859603892e-01      -1.845132977104e+00      -1.702137664775e-07       0.000000000000e+00      -1.880193972620e+00      -1.055678723415e-04      -1.244836331500e-02      -2.881833582533e+02       4.608381107946e-02 
       1.160506227036e+04       5.948024820977e-01      -1.852470082235e+00      -2.621492757510e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.893270752121e+02       4.614534246666e-02       4.607755766944e-01       4.607755713473e-01      -1.843091528046e+00      -1.685430008405e-07       0.000000000000e+00      -1.878307083323e+00      -1.029124418436e-04      -1.261390494842e-02      -2.894882830679e+02       4.614958996471e-02 
       1.163332517592e+04       5.981649242647e-01      -1.850313251725e+00      -2.600100279818e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.906337466340e+02       4.621041693551e-02       4.602593587982e-01       4.602593534723e-01      -1.841026762448e+00      -1.668857396719e-07       0.000000000000e+00      -1.876544776241e+00      -1.002063233599e-04      -1.270614418657e-02      -2.907950742563e+02       4.621464461977e-02 
       1.166158808148e+04       6.015463880795e-01      -1.848133648905e+00      -2.578943014538e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.919422645497e+02       4.627475881074e-02       4.597372632114e-01       4.597372579368e-01      -1.838938485016e+00      -1.652418635117e-07       0.000000000000e+00      -1.874907691695e+00      -9.752715472566e-05      -1.272653489347e-02      -2.921037113792e+02       4.627896672995e-02 
       1.168985098704e+04       6.049470900600e-01      -1.845931068589e+00      -2.558017230272e-06       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.932526082836e+02       4.633835973695e-02       4.592092407088e-01       4.592092355132e-01      -1.836826498855e+00      -1.636112531428e-07       0.000000000000e+00      -1.873393571623e+00      -9.495090969079e-05      -1.267793994648e-02      -2.934141737625e+02       4.634254793973e-02 
