# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  521       4.357260916522e-10       2.032705084197e-12      -1.216821062835e-11       0.000000000000e+00       5.529890204515e-14       5.267490768118e-16       5.601989044544e-16 
  522       4.369910595053e-10       2.011315583669e-12      -1.203736575924e-11       0.000000000000e+00       5.491993902163e-14       5.027454131383e-16       5.478948258084e-16 
  523       4.382333261646e-10       1.990373301276e-12      -1.190262627224e-11       0.000000000000e+00       5.454424091242e-14       4.801952589371e-16       5.356196213823e-16 
  524       4.394523432028e-10       1.969890706812e-12      -1.176407663307e-11       0.000000000000e+00       5.417178081217e-14       4.590700490141e-16       5.233741438469e-16 
  525       4.406475569497e-10       1.949880384073e-12      -1.162180300122e-11       0.000000000000e+00       5.380253063256e-14       4.393405741738e-16       5.111592459388e-16 
  526       4.418184084707e-10       1.930355031267e-12      -1.147589323852e-11       0.000000000000e+00       5.343646109509e-14       4.209769778080e-16       4.989757804329e-16 
  527       4.429643335477e-10       1.911327461416e-12      -1.132643691783e-11       0.000000000000e+00       5.307354172392e-14       4.039487524856e-16       4.868246001142e-16 
  528       4.440847626582e-10       1.892810602768e-12      -1.117352533157e-11       0.000000000000e+00       5.271374083866e-14       3.882247365422e-16       4.747065577500e-16 
  529       4.451791209555e-10       1.874817499198e-12      -1.101725150040e-11       0.000000000000e+00       5.235702554727e-14       3.737731106693e-16       4.626225060617e-16 
  530       4.462468282479e-10       1.857361310617e-12      -1.085771018178e-11       0.000000000000e+00       5.200336173881e-14       3.605613945041e-16       4.505732976973e-16 
  531       4.472872989794e-10       1.840455313375e-12      -1.069499787861e-11       0.000000000000e+00       5.165271407631e-14       3.485564432184e-16       4.385597852029e-16 
  532       4.482999422086e-10       1.824112900672e-12      -1.052921284784e-11       0.000000000000e+00       5.130504598957e-14       3.377244441090e-16       4.265828209954e-16 
  533       4.492841615888e-10       1.808347582959e-12      -1.036045510909e-11       0.000000000000e+00       5.096031966802e-14       3.280309131861e-16       4.146432573339e-16 
  534       4.502393553479e-10       1.793172988349e-12      -1.018882645325e-11       0.000000000000e+00       5.061849605351e-14       3.194406917637e-16       4.027419462922e-16 
  535       4.511649162683e-10       1.778602863016e-12      -1.001443045107e-11       0.000000000000e+00       5.027953483315e-14       3.119179430484e-16       3.908797397308e-16 
  536       4.520602316661e-10       1.764651071611e-12      -9.837372461841e-12       0.000000000000e+00       4.994339443216e-14       3.054261487295e-16       3.790574892689e-16 
  537       4.529246833715e-10       1.751331597658e-12      -9.657759641927e-12       0.000000000000e+00       4.961003200664e-14       2.999281055679e-16       3.672760462561e-16 
  538       4.537576477082e-10       1.738658543969e-12      -9.475700953435e-12       0.000000000000e+00       4.927940343646e-14       2.953859219857e-16       3.555362617454e-16 
  539       4.545584954735e-10       1.726646133041e-12      -9.291307172804e-12       0.000000000000e+00       4.895146331803e-14       2.917610146561e-16       3.438389864641e-16 
  540       4.553265919177e-10       1.715308707472e-12      -9.104690899420e-12       0.000000000000e+00       4.862616495718e-14       2.890141050924e-16       3.321850707867e-16 
  541       4.560612967241e-10       1.704660730358e-12      -8.915966564230e-12       0.000000000000e+00       4.830346036192e-14       2.871052162377e-16       3.205753647067e-16 
  542       4.567619639889e-10       1.694716785706e-12      -8.725250438355e-12       0.000000000000e+00       4.798330023535e-14       2.859936690542e-16       3.090107178084e-16 
  543       4.574279422008e-10       1.685491578836e-12      -8.532660641703e-12       0.000000000000e+00       4.766563396840e-14       2.856380791129e-16       2.974919792396e-16 
  544       4.580586876000e-10       1.676997881085e-12      -8.338310844528e-12       0.000000000000e+00       4.735041752095e-14       2.860026465193e-16       2.860200166816e-16 
  545       4.586541076315e-10       1.669240302635e-12      -8.142291169393e-12       0.000000000000e+00       4.703763731138e-14       2.870762176096e-16       2.745957738776e-16 
  546       4.592142266424e-10       1.662221353854e-12      -7.944686795156e-12       0.000000000000e+00       4.672728695209e-14       2.888537265995e-16       2.632202145887e-16 
  547       4.597390733600e-10       1.655943485499e-12      -7.745584223833e-12       0.000000000000e+00       4.641935941516e-14       2.913299475320e-16       2.518943037148e-16 
  548       4.602286809170e-10       1.650409088285e-12      -7.545071286657e-12       0.000000000000e+00       4.611384702835e-14       2.944994934137e-16       2.406190072736e-16 
  549       4.606830868775e-10       1.645620492468e-12      -7.343237150139e-12       0.000000000000e+00       4.581074147112e-14       2.983568153516e-16       2.293952923811e-16 
  550       4.611023332628e-10       1.641579967412e-12      -7.140172322128e-12       0.000000000000e+00       4.551003377066e-14       3.028962016901e-16       2.182241272309e-16 
  551       4.614864665766e-10       1.638289721165e-12      -6.935968657869e-12       0.000000000000e+00       4.521171429789e-14       3.081117771473e-16       2.071064810740e-16 
  552       4.618355378309e-10       1.635751900035e-12      -6.730719366065e-12       0.000000000000e+00       4.491577276349e-14       3.139975019521e-16       1.960433241986e-16 
  553       4.621496025720e-10       1.633968588161e-12      -6.524519014933e-12       0.000000000000e+00       4.462219821391e-14       3.205471709803e-16       1.850356279099e-16 
  554       4.624287209056e-10       1.632941807090e-12      -6.317463538269e-12       0.000000000000e+00       4.433097902743e-14       3.277544128920e-16       1.740843645096e-16 
  555       4.626729575229e-10       1.632673515347e-12      -6.109650241505e-12       0.000000000000e+00       4.404210291010e-14       3.356126892679e-16       1.631905072762e-16 
  556       4.628823817261e-10       1.633165608016e-12      -5.901177807768e-12       0.000000000000e+00       4.375555689182e-14       3.441152937460e-16       1.523550304440e-16 
  557       4.630570674539e-10       1.634419916306e-12      -5.692146303940e-12       0.000000000000e+00       4.347132732237e-14       3.532553511583e-16       1.415789091834e-16 
  558       4.631970933076e-10       1.636438207129e-12      -5.482657186721e-12       0.000000000000e+00       4.318939986735e-14       3.630258166678e-16       1.308631195807e-16 
  559       4.633025425765e-10       1.639222182677e-12      -5.272813308685e-12       0.000000000000e+00       4.290975950430e-14       3.734194749046e-16       1.202086386172e-16 
  560       4.633735032634e-10       1.642773479990e-12      -5.062718924339e-12       0.000000000000e+00       4.263239051864e-14       3.844289391034e-16       1.096164441496e-16 
  561       4.634100681108e-10       1.647093670533e-12      -4.852479696189e-12       0.000000000000e+00       4.235727649972e-14       3.960466502394e-16       9.908751488960e-17 
  562       4.634123346260e-10       1.652184259772e-12      -4.642202700793e-12       0.000000000000e+00       4.208440033685e-14       4.082648761654e-16       8.862283038341e-17 
  563       4.633804051070e-10       1.658046686744e-12      -4.431996434823e-12       0.000000000000e+00       4.181374421528e-14       4.210757107487e-16       7.822337099174e-17 
  564       4.633143866683e-10       1.664682323634e-12      -4.221970821127e-12       0.000000000000e+00       4.154528961227e-14       4.344710730073e-16       6.789011786945e-17 
  565       4.632143912665e-10       1.672092475348e-12      -4.012237214786e-12       0.000000000000e+00       4.127901729308e-14       4.484427062468e-16       5.762405294530e-17 
  566       4.630805357259e-10       1.680278379089e-12      -3.802908409176e-12       0.000000000000e+00       4.101490730697e-14       4.629821771975e-16       4.742615890171e-17 
  567       4.629129417640e-10       1.689241203926e-12      -3.594098642024e-12       0.000000000000e+00       4.075293898325e-14       4.780808751503e-16       3.729741915454e-17 
  568       4.627117360176e-10       1.698982050375e-12      -3.385923601474e-12       0.000000000000e+00       4.049309092732e-14       4.937300110941e-16       2.723881783275e-17 
  569       4.624770500682e-10       1.709501949965e-12      -3.178500432139e-12       0.000000000000e+00       4.023534101660e-14       5.099206168522e-16       1.725133975824e-17 
  570       4.622090204677e-10       1.720801864822e-12      -2.971947741169e-12       0.000000000000e+00       3.997966639666e-14       5.266435442190e-16       7.335970425550e-18 
  571       4.619077887641e-10       1.732882687232e-12      -2.766385604303e-12       0.000000000000e+00       3.972604347715e-14       5.438894640967e-16      -2.506304018388e-18 
  572       4.615735015271e-10       1.745745239224e-12      -2.561935571936e-12       0.000000000000e+00       3.947444792788e-14       5.616488656323e-16      -1.227449679449e-17 
  573       4.612063103738e-10       1.759390272141e-12      -2.358720675172e-12       0.000000000000e+00       3.922485467478e-14       5.799120553535e-16      -2.196762051180e-17 
  574       4.608063719946e-10       1.773818466211e-12      -2.156865431891e-12       0.000000000000e+00       3.897723789599e-14       5.986691563065e-16      -3.158468718770e-17 
  575       4.603738481785e-10       1.789030430127e-12      -1.956495852800e-12       0.000000000000e+00       3.873157101782e-14       6.179101071917e-16      -4.112470826820e-17 
  576       4.599089058389e-10       1.805026700614e-12      -1.757739447501e-12       0.000000000000e+00       3.848782671078e-14       6.376246615010e-16      -5.058669464817e-17 
  577       4.594117170395e-10       1.821807742011e-12      -1.560725230548e-12       0.000000000000e+00       3.824597688563e-14       6.578023866543e-16      -5.996965669160e-17 
  578       4.588824590196e-10       1.839373945838e-12      -1.365583727503e-12       0.000000000000e+00       3.800599268936e-14       6.784326631363e-16      -6.927260425185e-17 
  579       4.583213142201e-10       1.857725630374e-12      -1.172446981002e-12       0.000000000000e+00       3.776784450124e-14       6.995046836330e-16      -7.849454669192e-17 
  580       4.577284703090e-10       1.876863040231e-12      -9.814485568096e-13       0.000000000000e+00       3.753150192881e-14       7.210074521685e-16      -8.763449290467e-17 
  581       4.571041202069e-10       1.896786345924e-12      -7.927235498829e-13       0.000000000000e+00       3.729693380391e-14       7.429297832418e-16      -9.669145133308e-17 
  582       4.564484621132e-10       1.917495643453e-12      -6.064085904280e-13       0.000000000000e+00       3.706410817873e-14       7.652603009633e-16      -1.056644299905e-16 
  583       4.557617356039e-10       1.938989637514e-12      -4.226279367930e-13       0.000000000000e+00       3.683299712292e-14       7.879880714056e-16      -1.145526466090e-16 
  584       4.550443308652e-10       1.961261655895e-12      -2.414513601852e-13       0.000000000000e+00       3.660359125485e-14       8.111045187602e-16      -1.233561648096e-16 
  585       4.542966822396e-10       1.984303534673e-12      -6.293521981551e-14       0.000000000000e+00       3.637588556554e-14       8.346015553439e-16      -1.320752738648e-16 
  586       4.535192324386e-10       2.008106924676e-12       1.128637179901e-13       0.000000000000e+00       3.614987464806e-14       8.584709520789e-16      -1.407102801024e-16 
  587       4.527124325811e-10       2.032663290587e-12       2.858882786350e-13       0.000000000000e+00       3.592555269525e-14       8.827043378520e-16      -1.492615070000e-16 
  588       4.518767422313e-10       2.057963910061e-12       4.560808780959e-13       0.000000000000e+00       3.570291349742e-14       9.072931988748e-16      -1.577292952794e-16 
  589       4.510126294379e-10       2.083999872827e-12       6.233835217665e-13       0.000000000000e+00       3.548195044009e-14       9.322288780437e-16      -1.661140030007e-16 
  590       4.501205707718e-10       2.110762079805e-12       7.877378033017e-13       0.000000000000e+00       3.526265650167e-14       9.575025742994e-16      -1.744160056569e-16 
  591       4.492010513649e-10       2.138241242212e-12       9.490849034612e-13       0.000000000000e+00       3.504502425118e-14       9.831053419870e-16      -1.826356962678e-16 
  592       4.482545649480e-10       2.166427880675e-12       1.107365588954e-12       0.000000000000e+00       3.482904584596e-14       1.009028090216e-15      -1.907734854748e-16 
  593       4.472816138900e-10       2.195312324337e-12       1.262520211282e-12       0.000000000000e+00       3.461471302941e-14       1.035261582220e-15      -1.988298016350e-16 
  594       4.462827092354e-10       2.224884709973e-12       1.414488705582e-12       0.000000000000e+00       3.440201712864e-14       1.061796434716e-15      -2.068050909152e-16 
  595       4.452583707432e-10       2.255134981095e-12       1.563210589476e-12       0.000000000000e+00       3.419094905224e-14       1.088623117266e-15      -2.146998173867e-16 
  596       4.442091269252e-10       2.286052887063e-12       1.708624961906e-12       0.000000000000e+00       3.398149928797e-14       1.115731951635e-15      -2.225144631195e-16 
  597       4.431355150844e-10       2.317627982197e-12       1.850670501985e-12       0.000000000000e+00       3.377365790044e-14       1.143113111152e-15      -2.302495282764e-16 
  598       4.420380813532e-10       2.349849624888e-12       1.989285467839e-12       0.000000000000e+00       3.356741452889e-14       1.170756620069e-15      -2.379055312074e-16 
  599       4.409173807319e-10       2.382706976702e-12       2.124407695449e-12       0.000000000000e+00       3.336275838482e-14       1.198652352922e-15      -2.454830085441e-16 
  600       4.397739771273e-10       2.416189001499e-12       2.255974597497e-12       0.000000000000e+00       3.315967824976e-14       1.226790033889e-15      -2.529825152939e-16 
  601       4.386084433908e-10       2.450284464535e-12       2.383923162210e-12       0.000000000000e+00       3.295816247297e-14       1.255159236153e-15      -2.604046249346e-16 
  602       4.374213613567e-10       2.484981931577e-12       2.508189952202e-12       0.000000000000e+00       3.275819896914e-14       1.283749381259e-15      -2.677499295083e-16 
  603       4.362133218811e-10       2.520269768011e-12       2.628711103322e-12       0.000000000000e+00       3.255977521608e-14       1.312549738474e-15      -2.750190397159e-16 
  604       4.349849248796e-10       2.556136137954e-12       2.745422323492e-12       0.000000000000e+00       3.236287825248e-14       1.341549424150e-15      -2.822125850114e-16 
  605       4.337367793663e-10       2.592569003362e-12       2.858258891555e-12       0.000000000000e+00       3.216749467560e-14       1.370737401079e-15      -2.893312136963e-16 
  606       4.324695034918e-10       2.629556123141e-12       2.967155656120e-12       0.000000000000e+00       3.197361063895e-14       1.400102477858e-15      -2.963755930138e-16 
  607       4.311837245816e-10       2.667085052257e-12       3.072047034402e-12       0.000000000000e+00       3.178121185005e-14       1.429633308245e-15      -3.033464092432e-16 
  608       4.298800791747e-10       2.705143140847e-12       3.172867011069e-12       0.000000000000e+00       3.159028356812e-14       1.459318390519e-15      -3.102443677941e-16 
  609       4.285592130620e-10       2.743717533326e-12       3.269549137084e-12       0.000000000000e+00       3.140081060177e-14       1.489146066845e-15      -3.170701933007e-16 
  610       4.272217813243e-10       2.782795167503e-12       3.362026528550e-12       0.000000000000e+00       3.121277730675e-14       1.519104522626e-15      -3.238246297164e-16 
  611       4.258684483711e-10       2.822362773684e-12       3.450231865556e-12       0.000000000000e+00       3.102616758362e-14       1.549181785868e-15      -3.305084404078e-16 
  612       4.244998879787e-10       2.862406873788e-12       3.534097391014e-12       0.000000000000e+00       3.084096487551e-14       1.579365726541e-15      -3.371224082491e-16 
  613       4.231167833290e-10       2.902913780454e-12       3.613554909513e-12       0.000000000000e+00       3.065715216579e-14       1.609644055933e-15      -3.436673357163e-16 
  614       4.217198270472e-10       2.943869596152e-12       3.688535786154e-12       0.000000000000e+00       3.047471197579e-14       1.640004326017e-15      -3.501440449819e-16 
  615       4.203097212409e-10       2.985260212291e-12       3.758970945399e-12       0.000000000000e+00       3.029362636252e-14       1.670433928805e-15      -3.565533780087e-16 
  616       4.188871775379e-10       3.027071308334e-12       3.824790869912e-12       0.000000000000e+00       3.011387691637e-14       1.700920095711e-15      -3.628961966446e-16 
  617       4.174529171252e-10       3.069288350904e-12       3.885925599407e-12       0.000000000000e+00       2.993544475884e-14       1.731449896910e-15      -3.691733827164e-16 
  618       4.160076707866e-10       3.111896592895e-12       3.942304729488e-12       0.000000000000e+00       2.975831054022e-14       1.762010240698e-15      -3.753858381247e-16 
  619       4.145521789419e-10       3.154881072583e-12       3.993857410492e-12       0.000000000000e+00       2.958245443735e-14       1.792587872853e-15      -3.815344849376e-16 
  620       4.130871916848e-10       3.198226612733e-12       4.040512346340e-12       0.000000000000e+00       2.940785615126e-14       1.823169375991e-15      -3.876202654856e-16 
  621       4.116134688212e-10       3.241917819715e-12       4.082197793372e-12       0.000000000000e+00       2.923449490496e-14       1.853741168932e-15      -3.936441424554e-16 
  622       4.101317363224e-10       3.285939381330e-12       4.118855060013e-12       0.000000000000e+00       2.906235245560e-14       1.884291596407e-15      -3.996067671136e-16 
  623       4.086425544847e-10       3.330276969768e-12       4.150479355345e-12       0.000000000000e+00       2.889142221336e-14       1.914817253246e-15      -4.055074752517e-16 
  624       4.071464467571e-10       3.374916358044e-12       4.177079895147e-12       0.000000000000e+00       2.872170033167e-14       1.945316807073e-15      -4.113452679068e-16 
  625       4.056439430721e-10       3.419843122399e-12       4.198666490710e-12       0.000000000000e+00       2.855318271070e-14       1.975788921374e-15      -4.171191410953e-16 
  626       4.041355798705e-10       3.465042641498e-12       4.215249551868e-12       0.000000000000e+00       2.838586499598e-14       2.006232255499e-15      -4.228280858045e-16 
  627       4.026219001265e-10       3.510500095637e-12       4.226840090019e-12       0.000000000000e+00       2.821974257704e-14       2.036645464675e-15      -4.284710879836e-16 
  628       4.011034533724e-10       3.556200465943e-12       4.233449721150e-12       0.000000000000e+00       2.805481058608e-14       2.067027200007e-15      -4.340471285359e-16 
  629       3.995807957236e-10       3.602128533577e-12       4.235090668866e-12       0.000000000000e+00       2.789106389661e-14       2.097376108492e-15      -4.395551833099e-16 
  630       3.980544899035e-10       3.648268878939e-12       4.231775767407e-12       0.000000000000e+00       2.772849712208e-14       2.127690833020e-15      -4.449942230910e-16 
  631       3.965251052682e-10       3.694605880865e-12       4.223518464681e-12       0.000000000000e+00       2.756710461451e-14       2.157970012386e-15      -4.503632135932e-16 
  632       3.949932178316e-10       3.741123715836e-12       4.210332825284e-12       0.000000000000e+00       2.740688046318e-14       2.188212281293e-15      -4.556611154502e-16 
  633       3.934594102903e-10       3.787806357178e-12       4.192233533525e-12       0.000000000000e+00       2.724781849325e-14       2.218416270364e-15      -4.608868842074e-16 
  634       3.919242720483e-10       3.834637574262e-12       4.169235896451e-12       0.000000000000e+00       2.708991226438e-14       2.248580606143e-15      -4.660394703132e-16 
  635       3.903883992420e-10       3.881600931712e-12       4.141355846875e-12       0.000000000000e+00       2.693315506943e-14       2.278703911109e-15      -4.711178191106e-16 
  636       3.888523947651e-10       3.928679788601e-12       4.108609946396e-12       0.000000000000e+00       2.677753993304e-14       2.308784803679e-15      -4.761208708288e-16 
  637       3.873168682935e-10       3.975857297662e-12       4.071015388426e-12       0.000000000000e+00       2.662305961035e-14       2.338821898215e-15      -4.810475605745e-16 
  638       3.857824363100e-10       4.023116404481e-12       4.028590001216e-12       0.000000000000e+00       2.646970658555e-14       2.368813805034e-15      -4.858968183238e-16 
  639       3.842497221295e-10       4.070439846708e-12       3.981352250878e-12       0.000000000000e+00       2.631747307061e-14       2.398759130411e-15      -4.906675689135e-16 
  640       3.827193559237e-10       4.117810153255e-12       3.929321244411e-12       0.000000000000e+00       2.616635100390e-14       2.428656476593e-15      -4.953587320326e-16 
  641       3.811919747460e-10       4.165209643498e-12       3.872516732728e-12       0.000000000000e+00       2.601633204879e-14       2.458504441797e-15      -4.999692222142e-16 
  642       3.796682225564e-10       4.212620426485e-12       3.810959113677e-12       0.000000000000e+00       2.586740759235e-14       2.488301620225e-15      -5.044979488264e-16 
  643       3.781487502463e-10       4.260024400131e-12       3.744669435068e-12       0.000000000000e+00       2.571956874399e-14       2.518046602068e-15      -5.089438160646e-16 
  644       3.766342156638e-10       4.307403250427e-12       3.673669397698e-12       0.000000000000e+00       2.557280633405e-14       2.547737973514e-15      -5.133057229425e-16 
  645       3.751252836378e-10       4.354738450640e-12       3.597981358373e-12       0.000000000000e+00       2.542711091252e-14       2.577374316753e-15      -5.175825632838e-16 
  646       3.736226260037e-10       4.402011260514e-12       3.517628332937e-12       0.000000000000e+00       2.528247274762e-14       2.606954209987e-15      -5.217732257137e-16 
  647       3.721269216279e-10       4.449202725477e-12       3.432633999294e-12       0.000000000000e+00       2.513888182449e-14       2.636476227437e-15      -5.258765936506e-16 
  648       3.706388564326e-10       4.496293675839e-12       3.343022700433e-12       0.000000000000e+00       2.499632784381e-14       2.665938939348e-15      -5.298915452975e-16 
  649       3.691591234209e-10       4.543264725997e-12       3.248819447453e-12       0.000000000000e+00       2.485480022046e-14       2.695340911997e-15      -5.338169536335e-16 
  650       3.676884227016e-10       4.590096273638e-12       3.150049922588e-12       0.000000000000e+00       2.471428808214e-14       2.724680707703e-15      -5.376516864055e-16 
  651       3.662274615141e-10       4.636768498939e-12       3.046740482234e-12       0.000000000000e+00       2.457478026803e-14       2.753956884830e-15      -5.413946061197e-16 
  652       3.647769542533e-10       4.683261363774e-12       2.938918159967e-12       0.000000000000e+00       2.443626532745e-14       2.783167997797e-15      -5.450445700329e-16 
  653       3.633376224944e-10       4.729554610912e-12       2.826610669577e-12       0.000000000000e+00       2.429873151848e-14       2.812312597084e-15      -5.486004301445e-16 
  654       3.619101950180e-10       4.775627763223e-12       2.709846408083e-12       0.000000000000e+00       2.416216680661e-14       2.841389229240e-15      -5.520610331875e-16 
  655       3.604954078346e-10       4.821460122878e-12       2.588654458768e-12       0.000000000000e+00       2.402655886340e-14       2.870396436888e-15      -5.554252206204e-16 
  656       3.590940042100e-10       4.867030770554e-12       2.463064594195e-12       0.000000000000e+00       2.389189506509e-14       2.899332758737e-15      -5.586918286189e-16 
  657       3.577067346898e-10       4.912318564635e-12       2.333107279236e-12       0.000000000000e+00       2.375816249129e-14       2.928196729583e-15      -5.618596880670e-16 
  658       3.563343571244e-10       4.957302140415e-12       2.198813674097e-12       0.000000000000e+00       2.362534792359e-14       2.956986880321e-15      -5.649276245486e-16 
  659       3.549776366939e-10       5.001959909300e-12       2.060215637341e-12       0.000000000000e+00       2.349343784422e-14       2.985701737951e-15      -5.678944583395e-16 
  660       3.536373459331e-10       5.046270058014e-12       1.917345728914e-12       0.000000000000e+00       2.336241843468e-14       3.014339825584e-15      -5.707590043983e-16 
  661       3.523141798655e-10       5.090212383966e-12       1.770242794120e-12       0.000000000000e+00       2.323227751315e-14       3.042898968107e-15      -5.735204582438e-16 
  662       3.510084993021e-10       5.133773847415e-12       1.618968844588e-12       0.000000000000e+00       2.310301039631e-14       3.071374192361e-15      -5.761795629420e-16 
  663       3.497205819314e-10       5.176943140165e-12       1.463592555544e-12       0.000000000000e+00       2.297461416408e-14       3.099759780674e-15      -5.787374678363e-16 
  664       3.484507066988e-10       5.219708860191e-12       1.304183723111e-12       0.000000000000e+00       2.284708573178e-14       3.128049960823e-15      -5.811953450894e-16 
  665       3.471991538083e-10       5.262059511339e-12       1.140813268866e-12       0.000000000000e+00       2.272042184930e-14       3.156238905860e-15      -5.835543897808e-16 
  666       3.459662047242e-10       5.303983503037e-12       9.735532443935e-13       0.000000000000e+00       2.259461910026e-14       3.184320733918e-15      -5.858158200041e-16 
  667       3.447521421728e-10       5.345469150001e-12       8.024768358409e-13       0.000000000000e+00       2.246967390120e-14       3.212289508038e-15      -5.879808769643e-16 
  668       3.435572501436e-10       5.386504671939e-12       6.276583684752e-13       0.000000000000e+00       2.234558250075e-14       3.240139235977e-15      -5.900508250752e-16 
  669       3.423818138913e-10       5.427078193259e-12       4.491733112370e-13       0.000000000000e+00       2.222234097881e-14       3.267863870031e-15      -5.920269520569e-16 
  670       3.412261199373e-10       5.467177742772e-12       2.670982812962e-13       0.000000000000e+00       2.209994524575e-14       3.295457306848e-15      -5.939105690329e-16 
  671       3.400904560712e-10       5.506791253402e-12       8.151104860720e-14       0.000000000000e+00       2.197839104152e-14       3.322913387247e-15      -5.957030106276e-16 
  672       3.389751113525e-10       5.545906561892e-12      -1.075094595359e-13       0.000000000000e+00       2.185767393489e-14       3.350225896036e-15      -5.974056350639e-16 
  673       3.378803761124e-10       5.584511408507e-12      -2.998831539440e-13       0.000000000000e+00       2.173778932262e-14       3.377388561823e-15      -5.990198242601e-16 
  674       3.368065419549e-10       5.622593436741e-12      -4.955287789778e-13       0.000000000000e+00       2.161873242859e-14       3.404395056839e-15      -6.005469839275e-16 
  675       3.357539017589e-10       5.660140193026e-12      -6.943639079923e-13       0.000000000000e+00       2.150049830303e-14       3.431238996753e-15      -6.019885436680e-16 
  676       3.347227496795e-10       5.697139126436e-12      -8.963049387820e-13       0.000000000000e+00       2.138308182165e-14       3.457913940486e-15      -6.033459570710e-16 
  677       3.337133811500e-10       5.733577588392e-12      -1.101267089025e-12       0.000000000000e+00       2.126647768485e-14       3.484413390032e-15      -6.046207018111e-16 
  678       3.327260928829e-10       5.769442832371e-12      -1.309164391728e-12       0.000000000000e+00       2.115068041691e-14       3.510730790273e-15      -6.058142797453e-16 
  679       3.317611828720e-10       5.804722013610e-12      -1.519909690673e-12       0.000000000000e+00       2.103568436509e-14       3.536859528792e-15      -6.069282170105e-16 
  680       3.308189503938e-10       5.839402188812e-12      -1.733414635857e-12       0.000000000000e+00       2.092148369889e-14       3.562792935699e-15      -6.079640641207e-16 
  681       3.298996960094e-10       5.873470315854e-12      -1.949589678941e-12       0.000000000000e+00       2.080807240920e-14       3.588524283438e-15      -6.089233960646e-16 
  682       3.290037215655e-10       5.906913253493e-12      -2.168344068696e-12       0.000000000000e+00       2.069544430744e-14       3.614046786608e-15      -6.098078124025e-16 
  683       3.281313301967e-10       5.939717761069e-12      -2.389585846443e-12       0.000000000000e+00       2.058359302480e-14       3.639353601783e-15      -6.106189373644e-16 
  684       3.272828263265e-10       5.971870498215e-12      -2.613221841501e-12       0.000000000000e+00       2.047251201134e-14       3.664437827322e-15      -6.113584199467e-16 
  685       3.264585156694e-10       6.003358024562e-12      -2.839157666629e-12       0.000000000000e+00       2.036219453525e-14       3.689292503191e-15      -6.120279340097e-16 
  686       3.256587052323e-10       6.034166799443e-12      -3.067297713477e-12       0.000000000000e+00       2.025263368196e-14       3.713910610778e-15      -6.126291783754e-16 
  687       3.248837033160e-10       6.064283181602e-12      -3.297545148021e-12       0.000000000000e+00       2.014382235335e-14       3.738285072710e-15      -6.131638769242e-16 
  688       3.241338195170e-10       6.093693428898e-12      -3.529801906017e-12       0.000000000000e+00       2.003575326689e-14       3.762408752668e-15      -6.136337786929e-16 
  689       3.234093647290e-10       6.122383698015e-12      -3.763968688441e-12       0.000000000000e+00       1.992841895489e-14       3.786274455209e-15      -6.140406579715e-16 
  690       3.227106511444e-10       6.150340044162e-12      -3.999944956934e-12       0.000000000000e+00       1.982181176359e-14       3.809874925575e-15      -6.143863144010e-16 
  691       3.220379922563e-10       6.177548420784e-12      -4.237628929247e-12       0.000000000000e+00       1.971592385238e-14       3.833202849518e-15      -6.146725730705e-16 
  692       3.213917028597e-10       6.203994679267e-12      -4.476917574686e-12       0.000000000000e+00       1.961074719299e-14       3.856250853109e-15      -6.149012846147e-16 
  693       3.207720990533e-10       6.229664568644e-12      -4.717706609559e-12       0.000000000000e+00       1.950627356863e-14       3.879011502563e-15      -6.150743253113e-16 
  694       3.201794982410e-10       6.254543735299e-12      -4.959890492615e-12       0.000000000000e+00       1.940249457318e-14       3.901477304046e-15      -6.151935971780e-16 
  695       3.196142191337e-10       6.278617722676e-12      -5.203362420496e-12       0.000000000000e+00       1.929940161039e-14       3.923640703503e-15      -6.152610280706e-16 
  696       3.190765817505e-10       6.301871970986e-12      -5.448014323176e-12       0.000000000000e+00       1.919698589300e-14       3.945494086464e-15      -6.152785717796e-16 
  697       3.185669074210e-10       6.324291816910e-12      -5.693736859407e-12       0.000000000000e+00       1.909523844199e-14       3.967029777869e-15      -6.152482081278e-16 
  698       3.180855187862e-10       6.345862493307e-12      -5.940419412167e-12       0.000000000000e+00       1.899415008570e-14       3.988240041880e-15      -6.151719430680e-16 
  699       3.176327398005e-10       6.366569128917e-12      -6.187950084099e-12       0.000000000000e+00       1.889371145901e-14       4.009117081700e-15      -6.150518087800e-16 
  700       3.172088221343e-10       6.386399084476e-12      -6.436220805882e-12       0.000000000000e+00       1.879391427613e-14       4.029654412370e-15      -6.148893810077e-16 
  701       3.168137226970e-10       6.405349015020e-12      -6.685142787302e-12       0.000000000000e+00       1.869475517956e-14       4.049851010915e-15      -6.146843198407e-16 
  702       3.164473214830e-10       6.423417954104e-12      -6.934631379011e-12       0.000000000000e+00       1.859623196965e-14       4.069707252283e-15      -6.144357987295e-16 
