#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       2.064270555443e+02       6.430814929153e-04      -2.310503389289e+00       4.037374128318e-03       1.529134056138e-03       3.682382384463e-03       7.846949863614e-06       7.365047131061e-04      -1.733242175917e+00       4.048332879503e-03       5.513017804037e-01       5.895754589383e-01      -2.216393044727e+00       2.704863733394e-03       1.028497552672e-01      -2.216643745882e+00       2.708954815416e-03       1.021404290652e-01      -1.811340262600e+00       5.366475342710e-03 
       2.067736381702e+02       6.444450049209e-04      -2.313197263964e+00       4.039861581697e-03       1.537607834531e-03       3.700256455128e-03       7.923017298955e-06       7.400799412716e-04      -1.735266397884e+00       4.050923599681e-03       5.511887367318e-01       5.893685619950e-01      -2.218469729356e+00       2.701188176224e-03       1.030271098999e-01      -2.218722326226e+00       2.705301703566e-03       1.023153758093e-01      -1.813822220315e+00       5.374205972378e-03 
       2.071202207962e+02       6.458094683210e-04      -2.315891994836e+00       4.042335310974e-03       1.546215853801e-03       3.718449011287e-03       8.000908483390e-06       7.437188754389e-04      -1.737291298074e+00       4.053502247671e-03       5.510756008599e-01       5.891617375800e-01      -2.220544418883e+00       2.697484573438e-03       1.032038409828e-01      -2.220798921854e+00       2.701620613077e-03       1.024896992723e-01      -1.816306639032e+00       5.381932460541e-03 
       2.074668034221e+02       6.471748831157e-04      -2.318587583313e+00       4.044795347424e-03       1.554964156138e-03       3.736957877341e-03       8.080652402260e-06       7.474210815773e-04      -1.739316878127e+00       4.056068927214e-03       5.509623692118e-01       5.889549837564e-01      -2.222617108106e+00       2.693753002524e-03       1.033799455890e-01      -2.222873527598e+00       2.697911621338e-03       1.026633965687e-01      -1.818793523131e+00       5.389654849326e-03 
       2.078133860481e+02       6.485412493049e-04      -2.321284008127e+00       4.047241623082e-03       1.563858831827e-03       3.755782746514e-03       8.162286250127e-06       7.511864992452e-04      -1.741343122704e+00       4.058623642231e-03       5.508490433670e-01       5.887483042551e-01      -2.224687769173e+00       2.689993442016e-03       1.035554207974e-01      -2.224946115634e+00       2.694174706782e-03       1.028364648192e-01      -1.821282859986e+00       5.397373081677e-03 
       2.081599686740e+02       6.499085668887e-04      -2.323981260857e+00       4.049674126589e-03       1.572905918715e-03       3.774924923907e-03       8.245853626748e-06       7.550153902605e-04      -1.743370026121e+00       4.061166450963e-03       5.507356220446e-01       5.885416995927e-01      -2.226756387095e+00       2.686205926819e-03       1.037302636918e-01      -2.227016671007e+00       2.690409904209e-03       1.030089011493e-01      -1.823774646612e+00       5.405087156671e-03 
       2.086141851655e+02       6.517019557956e-04      -2.327517424602e+00       4.052841278416e-03       1.585003121697e-03       3.800496884820e-03       8.358381875041e-06       7.601303983511e-04      -1.746027402302e+00       4.064481097365e-03       5.505868260068e-01       5.882710416420e-01      -2.229464330839e+00       2.681199988346e-03       1.039584431538e-01      -2.229727169811e+00       2.685433832708e-03       1.032339273361e-01      -1.827043995054e+00       5.415190684832e-03 
       2.090684016569e+02       6.534969787809e-04      -2.331054980492e+00       4.055984756044e-03       1.597384227885e-03       3.826627320875e-03       8.474428796426e-06       7.653571242528e-04      -1.748685890363e+00       4.067775514474e-03       5.504378610147e-01       5.880005133863e-01      -2.232168709597e+00       2.676146191818e-03       1.041855250490e-01      -2.232434121750e+00       2.680410017243e-03       1.034578567982e-01      -1.830317541978e+00       5.425287084586e-03 
       2.095226181484e+02       6.552936358446e-04      -2.334593915077e+00       4.059104574310e-03       1.610059487247e-03       3.853327217650e-03       8.594109029098e-06       7.706977664173e-04      -1.751345481807e+00       4.071049816145e-03       5.502887244594e-01       5.877301146060e-01      -2.234869495299e+00       2.671044641855e-03       1.044115028614e-01      -2.235137498827e+00       2.675338562189e-03       1.036806831144e-01      -1.833595284815e+00       5.435376378097e-03 
       2.099768346398e+02       6.570919269866e-04      -2.338134218323e+00       4.062200775028e-03       1.623036385006e-03       3.880608621173e-03       8.717528892069e-06       7.761547352633e-04      -1.754006170733e+00       4.074304103357e-03       5.501394140811e-01       5.874598442296e-01      -2.237566663346e+00       2.665895458852e-03       1.046363700954e-01      -2.237837276508e+00       2.670219587688e-03       1.039023998836e-01      -1.836877223557e+00       5.445458602622e-03 
       2.104310511312e+02       6.588918522070e-04      -2.341675854265e+00       4.065273299463e-03       1.636318853655e-03       3.908483396348e-03       8.844778612441e-06       7.817304048553e-04      -1.756667931807e+00       4.077538330031e-03       5.499899348981e-01       5.871897076684e-01      -2.240260163248e+00       2.660698649173e-03       1.048601202719e-01      -2.240533404373e+00       2.665053099848e-03       1.041230007219e-01      -1.840163338743e+00       5.455533680707e-03 
       2.108852676227e+02       6.606934115058e-04      -2.345218824211e+00       4.068322267836e-03       1.649906850290e-03       3.936961985978e-03       8.975926883996e-06       7.874268646983e-04      -1.759330767649e+00       4.080752583359e-03       5.498402849840e-01       5.869197010200e-01      -2.242949981824e+00       2.655454384632e-03       1.050827469308e-01      -2.243225869310e+00       2.659839270220e-03       1.043424792646e-01      -1.843453638855e+00       5.465601699667e-03 
       2.113394841141e+02       6.624966048830e-04      -2.348763096795e+00       4.071347665294e-03       1.663796710949e-03       3.966052346139e-03       9.111020846212e-06       7.932457068113e-04      -1.761994656347e+00       4.083946784408e-03       5.496904711771e-01       5.866498285568e-01      -2.245636073248e+00       2.650162692744e-03       1.053042436310e-01      -2.245914625562e+00       2.654578126053e-03       1.045608291659e-01      -1.846748107854e+00       5.475662601842e-03 
       2.120825282979e+02       6.654499379518e-04      -2.354563875118e+00       4.076246167530e-03       1.687157605106e-03       4.014972041549e-03       9.340635848594e-06       8.030309682995e-04      -1.766354706613e+00       4.089128922498e-03       5.494450490955e-01       5.862086389739e-01      -2.250022087320e+00       2.641404125758e-03       1.056641329422e-01      -2.250305038967e+00       2.645869774007e-03       1.049155737785e-01      -1.852146446017e+00       5.492105738387e-03 
       2.128255724817e+02       6.684076439892e-04      -2.360368016645e+00       4.081081645201e-03       1.711320482484e-03       4.065552970777e-03       9.581301062085e-06       8.131485579436e-04      -1.770717493679e+00       4.094257898047e-03       5.491992062433e-01       5.857678140533e-01      -2.254397902821e+00       2.632519275483e-03       1.060209531696e-01      -2.254685303698e+00       2.637035438607e-03       1.052672535091e-01      -1.857555901107e+00       5.508529857297e-03 
       2.134044260304e+02       6.707148153658e-04      -2.364891908332e+00       4.084804482091e-03       1.730780033982e-03       4.106122130441e-03       9.777240088127e-06       8.212635452628e-04      -1.774118107900e+00       4.098218117449e-03       5.490073699221e-01       5.854246504471e-01      -2.257799648286e+00       2.625510510585e-03       1.062967821088e-01      -2.258090550014e+00       2.630066233337e-03       1.055390810306e-01      -1.861777723921e+00       5.521311617139e-03 
       2.139832795791e+02       6.730246406420e-04      -2.369417745931e+00       4.088487602347e-03       1.750971678037e-03       4.147764081481e-03       9.982057960396e-06       8.295931541279e-04      -1.777520321896e+00       4.102149504726e-03       5.488152021716e-01       5.850817148787e-01      -2.261195042761e+00       2.618425487053e-03       1.065707184210e-01      -2.261489475941e+00       2.623020950088e-03       1.058090189310e-01      -1.866006258036e+00       5.534081799429e-03 
       2.144210153940e+02       6.747731197754e-04      -2.372841521941e+00       4.091246323449e-03       1.766813260632e-03       4.180029426512e-03       1.014360533020e-05       8.360471924607e-04      -1.780094176683e+00       4.105103886147e-03       5.486696316238e-01       5.848225315808e-01      -2.263758437969e+00       2.613017257929e-03       1.067766075167e-01      -2.264055562080e+00       2.617642892610e-03       1.060118864995e-01      -1.869208385910e+00       5.543731146151e-03 
       2.148587512090e+02       6.765231165575e-04      -2.376266372160e+00       4.093982493398e-03       1.783148986983e-03       4.213023893848e-03       1.031103564503e-05       8.426470991010e-04      -1.782668924109e+00       4.108041507086e-03       5.485238511519e-01       5.845634806081e-01      -2.266318134698e+00       2.607565609551e-03       1.069814011951e-01      -2.266617967381e+00       2.612221518556e-03       1.062136605713e-01      -1.872414339223e+00       5.553373874890e-03 
       2.152964870239e+02       6.782746309883e-04      -2.379692280105e+00       4.096696258582e-03       1.799964129241e-03       4.246790204286e-03       1.048439287210e-05       8.494014198080e-04      -1.785244554292e+00       4.110962074474e-03       5.483778692365e-01       5.843045627982e-01      -2.268874104286e+00       2.602070624287e-03       1.071850938380e-01      -2.269176663239e+00       2.606756910012e-03       1.064143356155e-01      -1.875624112569e+00       5.563009986523e-03 
       2.157342228389e+02       6.800276630678e-04      -2.383119242288e+00       4.099387576265e-03       1.817259311689e-03       4.281356992708e-03       1.066384849844e-05       8.563158833932e-04      -1.787821066954e+00       4.113865917928e-03       5.482316857738e-01       5.840457757593e-01      -2.271426331043e+00       2.596532443146e-03       1.073876798467e-01      -2.271731634026e+00       2.601249207707e-03       1.066139061205e-01      -1.878837710237e+00       5.572639540004e-03 
       2.161719586538e+02       6.817822127959e-04      -2.386547225192e+00       4.102056233354e-03       1.835047646690e-03       4.316747654805e-03       1.084966872701e-05       8.633951712900e-04      -1.790398439491e+00       4.116753335755e-03       5.480853029872e-01       5.837871245883e-01      -2.273974769374e+00       2.590951071834e-03       1.075891536389e-01      -2.274282834205e+00       2.595698417055e-03       1.068123665915e-01      -1.882055114050e+00       5.582262458410e-03 
       2.166096944687e+02       6.835382801727e-04      -2.389976223602e+00       4.104702277591e-03       1.853342513570e-03       4.352986760765e-03       1.104212055402e-05       8.706442000940e-04      -1.792976670740e+00       4.119624422248e-03       5.479387166495e-01       5.835286072861e-01      -2.276519402110e+00       2.585326645511e-03       1.077895096486e-01      -2.276830246668e+00       2.590104672925e-03       1.070097115503e-01      -1.885276327114e+00       5.591878793706e-03 
       2.171918739806e+02       6.858761646520e-04      -2.394538259759e+00       4.108186433943e-03       1.878473423749e-03       4.402542852878e-03       1.130875482637e-05       8.805571097842e-04      -1.796406974545e+00       4.123417490762e-03       5.477434461023e-01       5.831849948245e-01      -2.279897760022e+00       2.577779687880e-03       1.080542375207e-01      -2.280212329360e+00       2.582598678776e-03       1.072704384558e-01      -1.889566362259e+00       5.604658097293e-03 
